"481","195","1788","4497.80","4497.80","4497.80","0.00"
"482","196","1780","1760.00","1760.00","1760.00","0.00"
"483","197","1762","2238.47","2238.47","2238.47","0.00"
"484","197","1767","3599.55","3599.55","3599.55","0.00"
"485","197","1775","4476.94","4476.94","4476.94","0.00"
"486","198","1766","2708.00","88.00","88.00","0.00"
"487","198","1768","1552.83","1552.83","1552.83","0.00"
"488","198","1779","605.00","605.00","605.00","0.00"
"489","199","1445","20316.00","4829.57","597.00","4232.57"
"490","200","1445","20316.00","4232.57","1340.00","2892.57"
"491","201","1445","20316.00","2892.57","2892.57","0.00"
"492","201","1546","1170.00","1170.00","1170.00","0.00"
"493","201","1743","1792.05","1792.05","1792.05","0.00"
"494","202","1801","14229.24","10578.88","10578.88","0.00"
"495","202","1821","14584.12","14584.12","4521.88","10062.24"
"496","203","1644","3399.01","0.01","0.01","0.00"
"497","203","1790","890.00","890.00","890.00","0.00"
"498","204","1770","2613.02","2613.02","2613.02","0.00"
"499","204","1797","5166.27","5166.27","5166.27","0.00"
"500","204","1798","19027.14","19027.14","19027.14","0.00"
"501","204","1815","8916.41","8916.41","8916.41","0.00"
"502","204","1817","3310.85","3310.85","3310.85","0.00"
"503","204","1824","12567.48","12567.48","12567.48","0.00"
"504","204","1834","1604.84","1604.84","1604.84","0.00"
"505","204","1841","238.90","238.90","238.90","0.00"
"506","204","1847","14302.99","14302.99","14302.99","0.00"
"507","204","1848","3432.98","3432.98","0.00","3432.98"
"508","205","1821","14584.12","10062.24","4840.48","5221.76"
"509","206","1888","955.90","955.90","955.90","0.00"
"510","207","1831","855.00","855.00","120.00","735.00"
"511","208","1821","14584.12","5221.76","5221.76","0.00"
"512","208","1829","37695.92","37695.92","37695.92","0.00"
"513","208","1838","6577.74","6577.74","6577.74","0.00"
"514","208","1839","3850.90","3850.90","504.58","3346.32"
"515","209","1806","2100.00","2100.00","2100.00","0.00"
"516","209","1818","2100.00","2100.00","2100.00","0.00"
"517","210","1839","3850.90","3346.32","3346.32","0.00"
"518","210","1855","14545.84","14545.84","8377.30","6168.54"
"519","211","1848","3432.98","3432.98","3432.98","0.00"
"520","211","1849","21952.68","21952.68","21952.68","0.00"
"521","211","1852","983.00","983.00","983.00","0.00"
"522","211","1856","443.60","443.60","443.60","0.00"
"523","211","1873","4758.51","4758.51","4758.51","0.00"
"524","211","1874","665.40","665.40","665.40","0.00"
"525","211","1876","2327.61","2327.61","2327.61","0.00"
"526","211","1881","19846.13","19846.13","19846.13","0.00"
"527","211","1890","15253.67","15253.67","15253.67","0.00"
"528","211","1891","7430.50","7430.50","7430.50","0.00"
"529","211","1896","31.24","31.24","31.24","0.00"
"530","211","1897","34967.27","34967.27","22874.68","12092.59"
"531","212","1855","14545.84","6168.54","4453.48","1715.06"
"532","213","1823","4749.07","4496.46","4496.46","0.00"
"533","213","1845","1224.70","1224.70","1224.70","0.00"
"534","213","1846","146.00","146.00","146.00","0.00"
"535","214","1787","3311.00","3311.00","3311.00","0.00"
"536","214","1799","1560.96","1560.96","1560.96","0.00"
"537","214","1807","480.00","480.00","480.00","0.00"
"538","214","1811","2099.00","2099.00","2099.00","0.00"
"539","214","1832","1525.02","1525.02","1525.02","0.00"
"540","214","1833","965.00","965.00","965.00","0.00"
"543","216","1844","2632.70","2632.70","2632.70","0.00"
"544","216","1850","7135.32","7135.32","7135.32","0.00"
