"361","1","4153","33","500.00","Efectivo","9/8/2014","/"
"362","1","5514","25","295.00","Efectivo","9/9/2014","cancelaciÃ³n deuda de compu hp a4 "
"363","1","290","25","957.00","Cheque","9/9/2014","pago de toners y cintas matriciales con cheque no.15261 banrural"
"364","1","872","33","1460.00","Cheque","9/10/2014","Cheque No. 04009630 A nombre de Cooperativa de ahorro y credito integral Chiquimulja RL - Bantrab"
"366","1","2348","2","872.50","Deposito","9/8/2014","Depostio Banrural Boleta No. 22950230"
"367","1","2348","2","2499.00","Deposito","9/8/2014","Depostio Banrural"
"368","1","1067","3","105.00","Efectivo","9/11/2014","/"
"369","1","5310","3","239.00","Efectivo","9/11/2014","/"
"371","1","3016","3","2382.00","Cheque","9/11/2014","No 1352 banrural anombre de mancomunidad"
"372","1","5542","3","150.00","Efectivo","9/12/2014","/"
"373","1","265","3","514.00","Deposito","9/12/2014","No 0505596"
"374","1","371","5","3248.00","Cheque","9/13/2014","Dejo Cheque de 6,200.00 Quedando a Favor 2,952.00"
"375","1","2766","25","1000.00","Efectivo","9/13/2014","cancelaciÃ³n de pc i5 "
"378","1","135","5","4200.00","Cheque","9/13/2014","."
"379","1","135","5","32.00","Efectivo","9/13/2014","Saldo Pendiente 0.00"
"380","1","1241","2","559.00","Deposito","9/16/2014","Banrural No. 23380423"
"381","1","3352","2","1650.00","Deposito","9/17/2014","Banrural No. 82034617 viernes 12"
"382","1","110","24","2444.00","Deposito","9/17/2014","no boleta : 22950364 fecha : 12/09/2014 deposito"
"383","1","309","2","3645.00","Deposito","9/17/2014","Canje con 10 UPS de 500VA"
"384","1","3630","6","14298.00","Efectivo","9/17/2014","Depositos en Gyt que se retiraron en efectivo"
"385","1","3630","6","1375.00","Deposito","9/17/2014","Deposito Bi en efectivo"
"386","1","10","6","36397.00","Efectivo","9/17/2014","Deposito GyT"
"387","1","10","6","50000.00","Efectivo","9/17/2014","Deposito en GyT se saco en efectivo"
"388","1","290","24","404.00","Cheque","9/17/2014","Cheque  No.15327 Distribuidora teculutan s.a  banrural"
"389","1","2557","25","1990.00","Cheque","9/18/2014","cancela con cheque Banco Reformador No. 4208"
"390","1","840","5","530.00","Deposito","9/19/2014","Deposito en Banrrural  19/9/2014"
"391","1","2860","25","300.00","Efectivo","9/25/2014","cancela factura de maletin marca klip xtreme de Q300.00"
"392","1","5599","25","25.00","Efectivo","9/25/2014","cancela saldo pendiente"
"393","1","660","25","2555.95","Cheque","9/25/2014","cancela factura de compra de impresora l555 con cheque No.1814"
"396","1","872","25","6435.00","Cheque","9/25/2014","pago de dvr SWANN cheque No. 1261"
"397","1","2707","2","2400.00","Deposito","9/25/2014","Deposito Banrural No. 14603944"
"398","1","2348","2","1000.00","Deposito","9/29/2014","Depostio BAnrural 26 Sept 2014 No. 21515469	"
"399","1","2707","2","370.00","Deposito","9/29/2014","Deposito Banrural No. 14604208 27 sept 2014"
"400","1","600","3","825.00","Deposito","9/29/2014","No 23381252 Banrural con cheque de otro banco "
"401","1","298","25","244.00","Cheque","9/29/2014","cancela deuda de tarjeta de red inalambrica con cheque No.12884"
"402","1","654","3","422.00","Deposito","9/30/2014","Banrural "
"403","1","654","3","3908.00","Deposito","9/30/2014","No boleta 21622843"
"404","1","962","3","3862.00","Deposito","9/30/2014","No boleta 32691507 32691508"
"405","1","1650","2","5116.00","Deposito","10/1/2014","Deposito No.  Banrural 29150718"
"410","1","664","6","3000.00","Deposito","10/1/2014","Transferencia al BI el 25 de septiembre"
"411","1","664","6","30855.00","Deposito","10/1/2014","Transferencia al BI el 23 de septiembre"
"412","1","664","6","9610.00","Deposito","10/1/2014","Transferencia al BI el 30 de septiembre"
"413","1","1344","3","4573.00","Efectivo","10/3/2014","2"
"414","1","5223","3","800.00","Deposito","10/3/2014","Banrural "
"415","1","4623","3","1445.00","Deposito","10/3/2014","Banrural "
"416","1","962","3","2969.00","Deposito","10/3/2014","Banrural "
"417","1","1002","3","900.00","Efectivo","10/6/2014","1"
"418","1","14","25","695.00","Efectivo","10/6/2014","Cancelacion de Motherboard"
"419","1","2375","3","47000.00","Deposito","10/6/2014","Coosajo Rl No boleta 362983 "
"420","1","2348","2","2250.00","Deposito","10/7/2014","Deposito Banrural No. 22947514 6 de octubre"
"421","1","265","3","173.00","Efectivo","10/7/2014","/"
"422","1","5868","24","325.00","Efectivo","10/7/2014","/"
"423","1","5528","5","4800.00","Deposito","10/8/2014","Deposito en banrural Boleta No 21749200 (por Elder Guerra) el 29/9/14"
"424","1","195","5","180.00","Deposito","10/8/2014","Deposito en banrural Boleta No 21749200 (por Elder Guerra) el 29/9/14"
"425","1","135","5","1500.00","Deposito","10/8/2014","Deposito en banrrural en Gualan "
"426","1","4912","2","3050.00","Cheque","10/8/2014","Cheque de Salvador Hernandez, el lo havia pagado en efectivo en Quezaltepeque"
"427","1","328","3","275.00","Efectivo","10/9/2014","/"
"428","1","5857","25","1949.00","Efectivo","10/9/2014","cancelacion de cuenta pendiente"
"429","1","568","3","59.00","Deposito","10/10/2014","Banrural "
"430","1","770","3","1380.00","Deposito","10/10/2014","Banrural "
"435","1","2860","25","1560.00","Cheque","10/10/2014","cancelacion factura 13812"
"436","1","2860","25","4000.00","Cheque","10/10/2014","abono de factura 14286"
"437","1","2860","25","3980.00","Cheque","10/10/2014","abono de factura 14287"
"439","1","2860","25","3215.00","Efectivo","10/10/2014","cancelacion caÃ±onera epson"
"440","1","2640","2","2550.00","Deposito","10/14/2014","Deposito Banrural No. 29508873	"
"441","1","548","2","1848.00","Deposito","10/14/2014","Retirado de Coosajo por gilder"
"442","1","548","2","26109.00","Deposito","10/14/2014","Depostio Banrural No. 23616742"
"443","1","962","24","3325.00","Deposito","10/16/2014","/ Bnarural "
"444","1","2449","25","4218.00","Cheque","10/16/2014","Cancelacion de toner y tintas Cheque No.8579"
"445","1","340","5","595.00","Deposito","10/16/2014","Deposito en banrrural el 1-sep-2014"
"446","1","872","25","179.00","Efectivo","10/17/2014","cancelacion factura de presentador"
"447","1","3508","3","3950.00","Deposito","10/17/2014","de la municipalidad de peten "
"448","1","48","3","16116.00","Deposito","10/17/2014","De municipalidad peten No Boleta 14244328"
"449","1","5927","25","240.00","Efectivo","10/18/2014","/"
"450","1","135","33","765.00","Efectivo","10/18/2014","/"
"451","1","3347","3","504.00","Deposito","10/22/2014","/"
"453","1","3016","24","375.00","Cheque","10/23/2014","cheque 1374 banrural "
"454","1","5957","25","1780.00","Tarjeta","10/24/2014","cancelacion de deuda con tarjeta"
"455","1","2348","2","2250.00","Deposito","11/6/2014","Abono Banrural No. 30424074"
"456","1","110","24","1120.00","Deposito","11/6/2014","No. boleta 29600760 23 de octubre de 2014 banrural"
"457","1","352","24","2008.04","Cheque","11/6/2014","cheque colegio evangÃ©lico amigos no. 00002651 banrural."
"458","1","5089","6","3000.00","Deposito","11/7/2014","Deposito en gyt "
"459","1","5089","6","1000.00","Deposito","11/7/2014","Banrural No. 26825900"
"460","1","5089","6","500.00","Deposito","11/7/2014","Banrural No. 35401852"
"461","1","366","3","870.00","Deposito","11/7/2014","Banrural No deposito 37350159"
"462","1","654","3","11.00","Deposito","11/7/2014","Banrural No deposito 37347059"
"463","1","5542","3","150.00","Efectivo","11/7/2014","/"
"464","1","15","3","500.00","Efectivo","11/10/2014","/"
"465","1","1141","3","500.00","Efectivo","11/10/2014","/"
"466","1","872","24","884.00","Cheque","11/11/2014","Chque no. 04009693/ Cooperatiba chiquimulja"
"467","1","872","24","5570.00","Cheque","11/11/2014","chque no.04009689  anombre cooperativa chiquimulja"
"470","1","962","3","1124.00","Deposito","11/12/2014","/"
"471","1","303","3","675.00","Deposito","11/12/2014","/"
"473","1","3079","24","700.00","Efectivo","11/13/2014","efectivo."
"474","1","2645","3","1285.00","Cheque","11/13/2014","Cheques No 19/17 de bancor a nombre de servicio y consultorias ezencia zent"
"475","1","110","24","2444.00","Deposito","11/14/2014","fecha: 13/11/2014 teculutan Banrural."
"477","1","303","3","675.00","Deposito","11/17/2014","/"
"478","1","962","3","1520.00","Deposito","11/17/2014","/"
"479","1","3079","33","132.00","Efectivo","11/19/2014","Calelacion de saldo."
"480","1","2643","5","4005.00","Deposito","11/19/2014","Deposito Banrrural No. 41304893"
"481","1","10","6","49233.00","Deposito","11/20/2014","Depostito gyt"
"482","1","3229","25","695.00","Efectivo","11/26/2014","cancelacion de deuda"
"483","1","290","24","1846.00","Cheque","11/26/2014","Chuque No.15666  a nombre de Distribuidora teculutan S.A"
"484","1","6276","25","785.50","Efectivo","11/29/2014","cancelacion"
"485","1","6073","2","1598.00","Deposito","12/1/2014","Se cuadro con el pago final de la cenefa principal de click"
"486","1","4153","33","500.00","Efectivo","12/1/2014","/"
"487","1","5979","6","4390.00","Deposito","12/2/2014","Deposito Banrrural Esquipulas"
"488","1","328","2","3190.00","Deposito","12/3/2014","Deposito Banrural No. 29843690"
"489","1","315","3","2860.00","Deposito","12/4/2014","banrural "
"490","1","155","3","5400.00","Deposito","12/4/2014","/"
"491","1","6034","2","1474.00","Deposito","12/4/2014","Este dinero se lo pagaron a jorge, se le puso a el como deuda en el cuadre de excel"
"492","1","693","2","99.00","Efectivo","12/4/2014","Efectivo retirado de Coosajo RL"
"493","1","6381","2","4650.00","Deposito","12/4/2014","Este desposito se lo hicieron a jorge, por lo que se le agrego a su cuadre de excell para que el lo pague"
"494","1","5527","2","1000.00","Efectivo","12/4/2014","Abono efectivo"
"495","1","5986","3","400.00","Efectivo","12/4/2014","/"
"496","1","548","5","22799.00","Deposito","12/6/2014","Deposito en banrrural Sabado Dep. No-38805234"
"497","1","2348","2","2249.00","Deposito","12/8/2014","dEPOSTIO bANRURAL nO. 37807312 FECHA 4 DE DICIEMBRE"
"498","1","655","2","14812.00","Deposito","12/8/2014","Depostio Banrural No. 47600281 el dia 6 de diciembre"
"499","1","83","24","225.00","Efectivo","12/9/2014","/"
"501","1","872","25","480.00","Cheque","12/10/2014","cancelaciÃ³n con cheque No. 04009714 BanTrab"
"502","1","872","25","4773.00","Cheque","12/10/2014","cancelacion con cheque 00001545 Indstrial"
"503","1","872","25","5570.00","Cheque","12/10/2014","cancelacion con cheque 1544 Industrial"
"504","1","2557","3","161.00","Cheque","12/10/2014","cheque No. 4492 Banco reformador"
"505","1","815","25","235.70","Cheque","12/11/2014","cheque no.00009751   de banrural"
"506","1","664","6","21559.00","Deposito","12/11/2014","Transferencia al BI el 24 de octubre"
"507","1","664","6","17284.00","Efectivo","12/11/2014","
Transferencia al BI el 21 de noviembre"
"508","1","5411","6","2500.00","Deposito","12/11/2014","Dos depositos al BI en efectivo de 1,250.00 cada uno. Uno del 9 de octubre y el otro del 4 de diciembre"
"509","1","110","3","1140.00","Deposito","12/12/2014","No 37813113 banrural "
"510","1","872","25","132.00","Efectivo","12/15/2014","cancelacion de factura de usb de 32 gb"
"511","1","290","25","565.00","Cheque","12/16/2014","cancelaciÃ³n de factura de toner "
"512","1","4897","25","584.55","Deposito","12/17/2014","por adelanto de tintas el dia 5 de diciembre"
"513","1","5666","3","350.00","Deposito","12/17/2014","/"
"514","1","1623","3","150.00","Efectivo","12/18/2014","/"
"515","1","736","6","1400.00","Efectivo","12/19/2014","Abonono parcial"
"516","1","195","27","2500.00","Cheque","12/19/2014","Abono parcial"
"517","1","1776","24","395.00","Deposito","12/19/2014","NUMERO DE BOLETA 45674123  EL RESTO DEL DEPOSITO ESTA EN ADELANTOS"
"518","1","5538","25","649.00","Efectivo","12/22/2014","/"
"519","1","436","3","85.00","Efectivo","12/23/2014","/"
"520","1","4212","24","500.00","Efectivo","12/24/2014","/"
"521","1","110","24","5398.00","Deposito","12/26/2014","Deposito No. boleta 50672824 Fecha 22/12/2014"
"522","1","770","3","3253.00","Deposito","12/26/2014","Banruarla "
"523","1","3120","24","4939.00","Cheque","12/26/2014","Chque A nombre de Agroexportadora Mundial, S.A Banco Internacional No.003531-1"
"524","1","389","2","3781.00","Deposito","12/28/2014","banrural no. 50098570"
"525","1","664","2","68978.00","Deposito","12/28/2014","transferencia bi no. 689002   19-12-14"
"526","1","872","33","15735.00","Cheque","12/31/2014","Banco industyrial 1632"
"527","1","2497","25","800.00","Efectivo","1/2/2015","/"
"528","1","5986","3","253.00","Efectivo","1/5/2015","/"
"529","1","5986","2","1500.00","Efectivo","1/5/2015","Abono parcial"
"530","1","962","3","2696.00","Cheque","1/6/2015","Banrural No 702 "
"531","1","2877","3","185.00","Efectivo","1/8/2015","/"
"533","1","3079","25","1000.00","Efectivo","1/8/2015","/
"
"534","1","3004","5","250.00","Efectivo","1/10/2015","."
"535","1","736","3","158.50","Efectivo","1/12/2015","/"
"536","1","5986","3","700.00","Efectivo","1/16/2015","/"
"537","1","970","24","200.00","Efectivo","1/16/2015","/"
"538","1","5","24","2000.00","Efectivo","1/19/2015","/"
"539","1","5089","6","700.00","Deposito","1/19/2015","Deposito Ban Rural"
"541","1","651","3","10450.00","Efectivo","1/19/2015","/"
"544","1","3630","5","8585.00","Deposito","1/20/2015","Deposito en Banco Industrial el 19 de Enero 2015"
"545","1","793","25","100.00","Efectivo","1/20/2015","/"
"546","1","2302","3","2075.00","Deposito","1/20/2015","canje con publicidad desde black friday "
"547","1","391","3","2817.00","Deposito","1/20/2015","canje con publicidad desde black friday "
"548","1","6380","2","24055.00","Cheque","1/19/2015","Cheque banrural No. 2664"
"549","1","548","5","19903.00","Deposito","1/21/2015","Deposito Tonantel en Banrrural No. 49160670"
"550","1","3079","24","1200.00","Efectivo","1/21/2015","/"
"551","1","770","3","2549.00","Deposito","1/22/2015","No 54363486"
"552","1","6520","2","650.00","Deposito","1/21/2015","Banrural, 2 depositos"
"553","1","3079","24","1200.00","Efectivo","1/22/2015","/"
"554","1","5358","2","1300.00","Efectivo","1/21/2015","Efectivo"
"555","1","770","3","130.00","Deposito","1/23/2015","/"
"556","1","3229","24","25.00","Efectivo","1/24/2015","/"
"557","1","664","6","28664.00","Deposito","1/27/2015","Transferencia al BI en 21 de enero"
"558","1","664","6","47164.00","Deposito","1/21/2015","Transferencia al BI el 21 de enero"
"559","1","664","6","5250.00","Deposito","1/27/2015","Deposito al BI en efectivo el 20 de enero"
"560","1","265","2","5500.00","Deposito","1/26/2015","banrural No. 50261139"
"561","1","5986","27","30.00","Efectivo","1/28/2015","/"
"562","1","5986","27","32.00","Efectivo","1/28/2015","/"
"563","1","371","3","4353.00","Deposito","1/28/2015","Por adelantos de un cheque de usac por 9,500.00 y 2,952.00 que quedo a su favor "
"564","1","6418","3","875.00","Deposito","1/28/2015","/"
"566","1","2348","3","1255.00","Deposito","1/28/2015","no52809158"
"568","1","2860","5","8153.00","Cheque","1/31/2015","abono de saldo vencido con cheque 12399"
"569","1","155","3","540.00","Deposito","2/2/2015","banrural "
"570","1","155","3","59.00","Efectivo","2/2/2015","/"
"571","1","3347","3","2425.00","Deposito","2/2/2015","Bnarural "
"572","1","6736","3","3850.00","Deposito","2/2/2015","No boleta 52954864"
"573","1","228","3","4699.00","Deposito","2/2/2015","52954891 No boelta "
"574","1","110","3","3528.00","Deposito","2/2/2015","52804445 y 52804446 banrurall"
"575","1","6892","25","1224.00","Efectivo","2/3/2015","/"
"576","1","3120","24","6488.00","Cheque","2/4/2015","cheque no 003562-6 agroexportadora mundial banco internacional"
"577","1","195","3","2500.00","Cheque","2/5/2015","No de chque elder guerra 251"
"578","1","947","3","475.00","Cheque","2/6/2015","/"
"579","1","5986","5","1600.00","Efectivo","2/6/2015","."
"580","1","1141","3","1000.00","Efectivo","2/6/2015","."
"581","1","867","25","10717.00","Cheque","2/7/2015","cheque banrural 469"
"582","1","3079","21","1000.00","Efectivo","2/9/2015","/"
"583","1","872","25","4237.00","Cheque","2/9/2015","numero de cheque 1668 banco industrial cooperativa Chiquimulja RL"
"584","1","5471","25","1635.00","Cheque","2/9/2015","cheque numero 23837"
"585","1","4687","3","437.50","Cheque","2/9/2015","/"
"586","1","4866","2","32354.73","Cheque","2/10/2015","Cheque Bancor No. 38450891 a nombre de liceo bilingue"
"587","1","4898","25","169.00","Cheque","2/11/2015","che"
"588","1","770","3","900.00","Deposito","2/13/2015","no boleta 7915"
"589","1","2860","33","228.00","Efectivo","2/13/2015","Abono por un puntero Laser - Q209.00 y una extencion USB - Q19.00"
"590","1","7010","3","3600.00","Deposito","2/13/2015","deposito industrial 66382826"
"591","1","7010","3","800.00","Efectivo","2/13/2015","/"
"592","1","7010","3","95.00","Cheque","2/13/2015","academia de mecanografia 711"
"593","1","7011","3","175.00","Cheque","2/13/2015","academia de mecanografia 711"
"594","1","3004","5","187.00","Efectivo","2/14/2015",".
"
"596","1","2860","25","8381.00","Cheque","2/14/2015","muni san jose la arada 12492"
"597","1","7048","25","500.00","Efectivo","2/16/2015","/"
"598","1","6097","25","3649.00","Efectivo","2/16/2015","/"
"599","1","6853","2","3720.00","Efectivo","2/17/2015","efectivo"
"600","1","2348","2","1255.00","Deposito","2/17/2015","Boleta Banrural No. 47229191 con fecha 17 de febrero 2015"
"601","1","5527","25","500.00","Efectivo","2/19/2015","/"
"602","1","2449","25","9047.00","Cheque","2/20/2015","cheque 9956"
"603","1","2449","25","2776.00","Cheque","2/20/2015","cheque 9955"
"604","1","5986","33","500.00","Efectivo","2/23/2015","/"
"605","1","121","25","60.00","Efectivo","2/23/2015","/"
"606","1","47","3","650.00","Deposito","2/23/2015","/"
"607","1","3630","2","14260.00","Deposito","2/24/2015","Deposito BI No. 68944556   con fecha 18 de febrero 2015"
"608","1","6735","3","3850.00","Deposito","2/24/2015","52954864 banrural "
"609","1","6737","3","5860.00","Deposito","2/24/2015","/ 55932879 banrural "
"610","1","6911","3","4650.00","Deposito","2/24/2015","52954195 banrural "
"611","1","548","3","16508.00","Deposito","2/24/2015","62589263 BANRURAL "
"612","1","7049","3","2500.00","Tarjeta","2/24/2015","18 visacoutas "
"613","1","121","3","935.00","Efectivo","2/24/2015","/"
"614","1","568","3","440.00","Efectivo","2/24/2015","/"
"615","1","568","3","452.00","Efectivo","2/24/2015","/"
"616","1","5974","33","200.00","Efectivo","2/24/2015","/"
"617","1","867","3","280.00","Deposito","2/24/2015","/"
"618","1","3079","25","2200.00","Efectivo","2/25/2015","/"
"620","1","5870","25","169.00","Efectivo","2/25/2015","Impresora 2810 del 25/02/2015"
"621","1","5870","25","2050.00","Efectivo","2/25/2015","disco Duro My book 6TB"
"622","1","5870","25","1000.00","Efectivo","2/25/2015","Disco Duro Estado Solido 240GB"
"623","1","491","25","275.00","Efectivo","2/25/2015","Cargador Dell"
"624","1","5870","25","170.00","Efectivo","2/25/2015","antivirus nod32"
"625","1","48","3","20070.00","Deposito","2/25/2015","Banrural 59394223"
"626","1","3120","3","1455.00","Cheque","2/25/2015","No 3572-5 agroexportadora mundial banco internacional "
"627","1","3795","2","3000.00","Deposito","2/25/2015","Boleta banrural No. 68504929 con fecha 24 de febrero"
"628","1","664","6","15442.00","Deposito","2/26/2015","Transferencia al BI"
"629","1","664","6","66946.00","Deposito","2/26/2015","Transferencia al BI"
"630","1","655","6","39138.00","Deposito","2/26/2015","Deposito al banrural boleta no. 63715091"
"631","1","135","25","299.00","Efectivo","2/28/2015","/
"
"632","1","4866","25","795.00","Cheque","2/28/2015","Un disco duro de 1TB y Una memoria USB de 32GB"
"634","1","290","33","824.00","Cheque","3/3/2015","Cancelacion por Cintas Para Epson LQ-590"
"635","1","2557","3","100.00","Efectivo","3/3/2015","/"
"636","1","5","27","1800.00","Efectivo","3/4/2015","abono a deuda"
"637","1","5986","3","146.00","Efectivo","3/5/2015","/"
"638","1","110","2","248.00","Deposito","3/5/2015","Deposito Banrural 18 de febrero 2015"
"640","1","195","6","4000.00","Deposito","3/5/2015","Deposito al bi con cheque de otro banco boleta 259008"
"641","1","5986","3","1000.00","Efectivo","3/5/2015","/"
"642","1","5974","3","200.00","Efectivo","3/5/2015","/"
"643","1","5527","3","500.00","Efectivo","3/5/2015","/"
"644","1","238","3","1127.50","Efectivo","3/5/2015","/"
"645","1","311","2","2703.00","Deposito","3/6/2015","Banrural No. 69051945 fecha 5 de marzo 2015"
"646","1","6041","25","440.00","Deposito","3/6/2015","/"
"647","1","3004","5","131.00","Efectivo","3/7/2015","."
"648","1","2643","5","3228.00","Deposito","3/10/2015","Deposito en Banrrural"
"649","1","436","33","150.00","Efectivo","3/10/2015","/"
"650","1","872","25","1860.00","Cheque","3/10/2015","discos duros"
"651","1","366","3","4935.00","Deposito","3/11/2015","No boleta 67344601 Bnarural "
"652","1","867","2","240.00","Deposito","3/11/2015","banrural N. 46919245"
"653","1","962","3","2468.50","Cheque","3/12/2015","No 720 banrural mynor borja "
"654","1","228","5","1500.00","Efectivo","3/14/2015",". "
"655","1","3004","5","71.00","Efectivo","3/14/2015",".
"
"656","1","1623","33","378.00","Efectivo","3/16/2015","Pago en efectivo"
"657","1","4212","27","500.00","Efectivo","3/16/2015","Abono en efectivo"
"658","1","3120","3","6312.00","Cheque","3/16/2015","No 3591-5 agroexportadora mundial "
"659","1","7329","3","370.00","Efectivo","3/16/2015","/"
"661","1","67","33","270.00","Cheque","3/17/2015","Banco CHN No. 529"
"662","1","2651","3","98.21","Deposito","3/17/2015","/"
"663","1","2449","5","170.00","Cheque","3/17/2015","cheque banrrural 10317"
"664","1","2348","2","1244.00","Deposito","3/17/2015","Boleta Banrural No. 37295791 10 de marzo 2015"
"666","1","548","5","460.00","Efectivo","3/18/2015","Abono Efectivo"
"667","1","19","5","2760.00","Efectivo","3/18/2015","Abono Efectivo"
"668","1","600","3","1998.00","Deposito","3/20/2015","Bnanrural No 812104"
"669","1","655","3","23262.00","Deposito","3/20/2015","Banruarl 708344"
"670","1","548","3","41189.00","Deposito","3/23/2015","No  70282782  banrural"
"671","1","3630","2","14238.00","Deposito","3/25/2015","Deposito al BI fecha 23 de marzo No. 71227609"
"672","1","110","3","3554.00","Deposito","3/25/2015","No boleta 252295 Banrural "
"673","1","110","3","10886.00","Deposito","3/25/2015","Boleta No 2060/2061 Banrural"
"674","1","1687","25","308.03","Cheque","3/26/2015","No. 598 G&T continental"
"675","1","3658","2","15305.00","Deposito","3/26/2015","Efectivo retirado de coosajo, depositado a banrural por salvador"
"676","1","7438","3","150.00","Efectivo","3/26/2015","/"
"677","1","5","3","614.00","Efectivo","3/26/2015","/"
"678","1","5986","3","100.00","Efectivo","3/26/2015","/"
"679","1","9","3","44.00","Efectivo","3/26/2015","/"
"680","1","6442","3","250.00","Efectivo","3/26/2015","/"
"681","1","265","3","5100.00","Deposito","3/26/2015","Boleta No 55286396"
"682","1","1141","3","1000.00","Efectivo","3/27/2015","jouse abono en efcetivoo "
"683","1","6957","33","12590.00","Cheque","3/27/2015","Banrural No. 1540 abono dos laptop"
"684","1","664","2","35239.00","Deposito","3/28/2015","Transferencia BI No. 749002   con fecha 27-03-15"
"685","1","265","3","4000.00","Deposito","3/30/2015","No boleta 286670 Banrural "
"686","1","265","3","1900.00","Deposito","3/30/2015","287132 No boleta banrural "
"687","1","7458","3","5950.00","Deposito","3/30/2015","Bnarural No boleta 318507 "
"688","1","2542","33","290.00","Efectivo","3/30/2015","/"
"689","1","2346","25","2400.00","Cheque","3/31/2015","cheque #4311"
"690","1","4483","25","165.00","Cheque","3/31/2015","cheque #4311"
"691","1","5986","25","500.00","Efectivo","3/31/2015","/"
"692","1","7408","2","2000.00","Deposito","3/31/2015","Deposito Banrural No. 68038097 con fecha 24 de marzo 2015"
"693","1","7408","2","2000.00","Deposito","3/31/2015","Banrural No. 76033411"
"694","1","436","36","100.00","Efectivo","4/1/2015","."
"695","1","7261","36","995.00","Efectivo","4/1/2015","/"
"696","1","3079","2","2000.00","Efectivo","4/6/2015","9"
"698","1","2643","6","5830.00","Deposito","4/7/2015","Deposito Banrural 72472232"
"699","1","6041","27","4580.00","Cheque","4/8/2015","Cheque accion contra el hambre 07112312 gy t continental "
"700","1","6398","2","1945.00","Deposito","4/8/2015","Banrural 18 de marzo, total de Q2,500, el resto sera para cubrir gastos de Hostin y programa"
"702","1","962","3","4995.00","Cheque","4/9/2015","732 y 731 banrural "
"703","1","7329","3","262.00","Efectivo","4/10/2015","/"
"704","1","135","5","548.00","Deposito","4/11/2015","Dep. banr No. 60582935 16-3-2015 y dep banr No.77127839 11-3-2015"
"707","1","83","3","520.00","Deposito","4/13/2015","/"
"708","1","83","3","480.00","Efectivo","4/13/2015","/"
"709","1","195","6","2530.00","Deposito","4/13/2015","Deposito con cheque de otro banco al BI Click 161120"
"710","1","6380","2","8445.00","Cheque","4/13/2015","Cheque Banrural No. 2731"
"711","1","6380","2","7246.00","Cheque","4/13/2015","Ck No. 2684"
"713","1","3630","5","9028.00","Deposito","4/14/2015","Deposito BI Boleta 71230543 el 13/04/2015"
"714","1","664","6","90774.00","Deposito","4/15/2015","Transferencia al BI"
"715","2","3598","32","2142381.98","Deposito","4/15/2015","actualizacion"
"716","2","248","32","11334.43","Deposito","4/15/2015","acrtualizacion"
"717","2","105","32","57323.84","Deposito","4/15/2015","actualizacion"
"718","2","3598","32","101330.82","Deposito","4/15/2015","actualizacion"
"719","1","770","3","395.00","Deposito","4/15/2015","Banrural No 63855491"
"720","1","238","3","583.00","Efectivo","4/15/2015","/"
"721","1","303","3","677.00","Efectivo","4/16/2015","1"
"722","1","2348","2","1255.00","Deposito","4/16/2015","deposito banrural 6 de abril en megaplaza"
"723","1","6041","3","31381.53","Deposito","4/17/2015","No de transferencia desde Nicaragua 1855680204 "
"724","1","5986","25","300.00","Efectivo","4/20/2015","/"
"725","1","7552","3","6145.00","Deposito","4/21/2015","Banrural No 75282143	"
"726","1","6041","3","383.00","Cheque","4/21/2015","Cheque No 07112367 a Nombre de FundaciÃ³n AcciÃ³n Contra el Hambre "
"727","1","6041","3","2025.00","Cheque","4/21/2015","Cheque No 07112390 a Nombre de FundaciÃ³n AcciÃ³n Contra el Hambre "
"728","1","6041","3","840.00","Cheque","4/21/2015","Cheque No 07112398 a Nombre de FundaciÃ³n AcciÃ³n Contra el Hambre "
"729","1","7563","2","5000.00","Deposito","4/21/2015","Deposito Banrural el dia 15 de abril 2015"
"730","1","303","2","450.00","Deposito","4/21/2015","depostio Banrural el dia 21 de abril 2015"
"731","1","1241","3","669.00","Deposito","4/22/2015","No Boleta 861274"
"732","1","1823","3","2000.00","Deposito","4/22/2015","Banrural "
"733","1","654","3","330.00","Deposito","4/23/2015","No boleta banrural 78907715"
"735","1","872","25","300.00","Efectivo","4/23/2015","/"
"736","1","654","3","2300.00","Deposito","4/24/2015","No boleta 7780"
"737","1","3120","3","269.00","Cheque","4/24/2015","Banco Internacional No. 3626-9"
"738","1","6960","33","218.00","Deposito","4/25/2015","/"
"739","1","3079","3","2000.00","Efectivo","4/27/2015","Abono parcial"
"741","1","5986","25","300.00","Efectivo","4/29/2015","impresora del 2015-04-28"
"742","1","352","33","1424.11","Cheque","4/29/2015","Banrural No 2843 a nombre de colegio evangÃ©lico  amigos "
"743","1","121","33","95.00","Efectivo","4/29/2015","/"
"745","1","7687","33","625.00","Efectivo","5/2/2015","/"
"746","1","7677","33","2595.00","Tarjeta","5/2/2015","/"
"747","1","228","3","210.00","Efectivo","5/4/2015","/"
"748","1","770","3","2060.00","Deposito","5/5/2015","No boleta 708187"
"749","1","5986","25","1450.00","Efectivo","5/6/2015","/"
"750","1","2413","33","2210.00","Cheque","5/6/2015","Banrural Boris Ruben Lara - Cheque No. 786"
"751","1","290","33","618.00","Cheque","5/6/2015","Banrural Distribuidora de Teculutan No. 16435"
"752","1","7408","2","4000.00","Deposito","5/8/2015","boleta Banrural No. 81607713 5 de mayo 2015"
"753","1","228","3","14412.00","Deposito","5/7/2015","No Boleta 8393505"
"754","1","318","3","3795.00","Deposito","5/7/2015","No boleta 86470550"
