"169","6864.00","2995.00","3513.40","0.00",".","5","1","9/6/2014 16:25:21"
"170","24466.00","3500.00","3623.00","3364.50","/","3","1","9/8/2014 19:13:48"
"171","6044.00","1153.00","807.40","565.00","/","3","1","9/9/2014 18:46:16"
"172","6100.00","1460.00","8097.70","3371.60","/","3","1","9/10/2014 18:59:53"
"173","1980.00","7277.00","1546.51","7992.40","/","3","1","9/11/2014 19:03:58"
"174","12255.00","398.00","3254.40","514.00","/","3","1","9/12/2014 19:13:51"
"175","8114.50","10400.00","1368.16","195.00","0.","5","1","9/13/2014 16:02:43"
"176","11565.00","2412.00","976.24","4854.00","1","2","1","9/16/2014 18:41:10"
"177","2310.00","3399.00","5144.87","12024.00","1","2","1","9/17/2014 18:49:08"
"178","1690.00","5064.00","5052.12","0.00","1","2","1","9/18/2014 18:29:59"
"179","16738.50","0.00","4933.27","530.00",".","5","1","9/19/2014 18:29:10"
"180","4315.00","0.00","548.82","260.00",".","5","1","9/20/2014 15:58:33"
"181","4765.00","622.00","345.21","0.00","1","2","1","9/22/2014 18:32:42"
"182","9882.00","0.00","584.88","685.63","No se indentifico de donde era el faltante","2","1","9/23/2014 19:17:52"
"183","3969.10","37218.45","1224.07","449.00","/","2","1","9/24/2014 18:24:39"
"184","2143.00","8990.95","291.52","33855.00",".","5","1","9/25/2014 18:28:34"
"185","4949.50","0.00","2615.73","2400.00","/","2","1","9/26/2014 18:42:42"
"186","6088.00","0.00","1590.01","0.00",".","5","1","9/27/2014 16:17:55"
"187","4503.00","244.00","684.72","2195.00","/","3","1","9/29/2014 18:18:55"
"188","1863.00","1920.00","545.85","9702.00","/","3","1","9/30/2014 18:29:32"
"189","4418.00","0.00","9580.63","48581.00","/","3","1","10/1/2014 18:58:49"
"190","59152.00","2295.00","14069.72","15317.00","/","3","1","10/2/2014 19:52:14"
"191","41470.00","8800.00","9188.53","7093.00","/","3","1","10/3/2014 19:36:45"
"192","68904.00","11864.00","25248.77","10509.00","/","3","1","10/4/2014 19:33:07"
"193","14202.00","1700.00","1416.97","51038.00","/","3","1","10/6/2014 18:46:12"
"194","5821.00","5298.00","1899.00","5725.00","/","3","1","10/7/2014 18:25:44"
"195","7250.00","3050.00","6944.98","9579.00","/","3","1","10/8/2014 18:44:10"
"196","6040.00","0.00","1483.54","140.00","/","3","1","10/9/2014 18:32:50"
